SiteID,VisitID,Year,OTU,Abundance,Sample_area,Source,Lon,Lat,n_obs,Presence
st00059,st00059-2013,2013,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,11,56.8,prtwsd,139.906,42.234,5,1
st00060,st00060-1977,1977,COTTUS_NOZAWAE,2,NA,hfish_HSGK,139.908,42.481,1,1
st00060,st00060-1977,1977,ONCORHYNCHUS_MASOU_MASOU,7,NA,hfish_HSGK,139.908,42.481,1,1
st00061,st00061-1995,1995,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,139.909,42.231,2,1
st00061,st00061-1995,1995,ONCORHYNCHUS_MASOU_MASOU,242,NA,hfish_HSGK,139.909,42.231,2,1
st00061,st00061-1995,1995,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,1,NA,hfish_HSGK,139.909,42.231,2,1
st00061,st00061-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,6,NA,hfish_HSGK,139.909,42.231,2,1
st00061,st00061-1995,1995,TRIBOLODON_SPP,22,NA,hfish_HSGK,139.909,42.231,2,1
st00062,st00062-2000,2000,COTTUS_NOZAWAE,4,NA,hfish_HSGK,139.909,42.523,1,1
st00062,st00062-2000,2000,LETHENTERON_SPP,3,NA,hfish_HSGK,139.909,42.523,1,1
st00062,st00062-2000,2000,ONCORHYNCHUS_MASOU_MASOU,29,NA,hfish_HSGK,139.909,42.523,1,1
st00062,st00062-2000,2000,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,7,NA,hfish_HSGK,139.909,42.523,1,1
st00063,st00063-1977,1977,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,139.912,42.42,1,1
st00063,st00063-1977,1977,LETHENTERON_SPP,32,NA,hfish_HSGK,139.912,42.42,1,1
st00063,st00063-1977,1977,TRIBOLODON_SPP,2,NA,hfish_HSGK,139.912,42.42,1,1
st00064,st00064-2000,2000,ONCORHYNCHUS_MASOU_MASOU,22,NA,hfish_HSGK,139.912,42.525,1,1
st00064,st00064-2000,2000,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_HSGK,139.912,42.525,1,1
st00065,st00065-1978,1978,LETHENTERON_SPP,NA,NA,hfish_HSGK,139.915,42.419,1,1
st00066,st00066-2013,2013,ONCORHYNCHUS_MASOU_MASOU,27,270.2,prtwsd,139.918,42.229,6,1
st00066,st00066-2013,2013,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,22,270.2,prtwsd,139.918,42.229,6,1
st00067,st00067-1991,1991,ONCORHYNCHUS_MASOU_MASOU,28,NA,hfish_HSGK,139.922,42.228,1,1
st00067,st00067-1991,1991,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,NA,hfish_HSGK,139.922,42.228,1,1
st00068,st00068-1989,1989,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,139.936,42.411,1,1
st00068,st00068-1989,1989,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,12,NA,hfish_HSGK,139.936,42.411,1,1
st00068,st00068-1989,1989,RHINOGOBIUS_SPP,2,NA,hfish_HSGK,139.936,42.411,1,1
st00068,st00068-1989,1989,TRIBOLODON_SPP,157,NA,hfish_HSGK,139.936,42.411,1,1
st00069,st00069-1987,1987,TRIBOLODON_SPP,NA,NA,hfish_HSGK,139.94,42.413,1,1
st00070,st00070-1980,1980,COTTUS_NOZAWAE,NA,NA,hfish_HSGK,139.942,42.473,1,1
st00070,st00070-1980,1980,ONCORHYNCHUS_MASOU_MASOU,3,NA,hfish_HSGK,139.942,42.473,1,1
st00071,st00071-1977,1977,COTTUS_NOZAWAE,1,NA,hfish_HSGK,139.949,42.459,1,1
st00072,st00072-1978,1978,LETHENTERON_SPP,NA,NA,hfish_HSGK,139.955,42.434,1,1
st00073,st00073-1978,1978,LETHENTERON_SPP,NA,NA,hfish_HSGK,139.956,42.431,1,1
st00074,st00074-1980,1980,ONCORHYNCHUS_MASOU_MASOU,70,NA,hfish_HSGK,139.956,42.432,1,1
st00074,st00074-1980,1980,TRIBOLODON_SPP,NA,NA,hfish_HSGK,139.956,42.432,1,1
st00075,st00075-1978,1978,LETHENTERON_SPP,NA,NA,hfish_HSGK,139.958,42.421,1,1
st00076,st00076-1977,1977,ONCORHYNCHUS_MASOU_MASOU,13,NA,hfish_HSGK,139.974,42.456,1,1
st00077,st00077-2003,2003,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,139.98,42.291,2,1
st00077,st00077-2003,2003,ONCORHYNCHUS_MASOU_MASOU,705,NA,hfish_HSGK,139.98,42.291,2,1
st00077,st00077-2003,2003,TRIBOLODON_SPP,5,NA,hfish_HSGK,139.98,42.291,2,1
st00078,st00078-1977,1977,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,139.98,42.386,1,1
st00078,st00078-1977,1977,TRIBOLODON_SPP,2,NA,hfish_HSGK,139.98,42.386,1,1
st00079,st00079-1980,1980,ONCORHYNCHUS_MASOU_MASOU,32,NA,hfish_HSGK,139.986,42.47,1,1
st00080,st00080-1990,1990,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,139.99,42.691,1,1
st00080,st00080-1990,1990,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,139.99,42.691,1,1
st00081,st00081-1990,1990,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,139.991,42.69,1,1
st00081,st00081-1990,1990,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,139.991,42.69,1,1
st00082,st00082-1990,1990,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,139.992,42.683,1,1
st00082,st00082-1990,1990,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,7,NA,hfish_HSGK,139.992,42.683,1,1
st00083,st00083-1990,1990,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,139.992,42.687,1,1
st00083,st00083-1990,1990,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,139.992,42.687,1,1
st00084,st00084-1987,1987,TRIBOLODON_SPP,NA,NA,hfish_HSGK,139.993,42.416,1,1
st00085,st00085-1989,1989,GYMNOGOBIUS_UROTAENIA,3,NA,hfish_HSGK,139.994,42.417,2,1
st00085,st00085-1989,1989,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,4,NA,hfish_HSGK,139.994,42.417,2,1
st00085,st00085-1989,1989,TRIBOLODON_SPP,242,NA,hfish_HSGK,139.994,42.417,2,1
st00086,st00086-1977,1977,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,139.996,42.409,1,1
st00086,st00086-1977,1977,TRIBOLODON_SPP,14,NA,hfish_HSGK,139.996,42.409,1,1
st00087,st00087-1993,1993,ONCORHYNCHUS_MASOU_MASOU,1,NA,hfish_HSGK,139.997,42.157,1,1
st00088,st00088-1999,1999,COTTUS_HANGIONGENSIS,14,NA,hfish_HSGK,140.001,42.124,2,1
st00088,st00088-1999,1999,GYMNOGOBIUS_UROTAENIA,30,NA,hfish_HSGK,140.001,42.124,2,1
st00088,st00088-1999,1999,ONCORHYNCHUS_MASOU_MASOU,20,NA,hfish_HSGK,140.001,42.124,2,1
st00088,st00088-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,4,NA,hfish_HSGK,140.001,42.124,2,1
st00088,st00088-1999,1999,TRIBOLODON_SPP,14,NA,hfish_HSGK,140.001,42.124,2,1
st00089,st00089-1999,1999,COTTUS_HANGIONGENSIS,9,NA,hfish_HSGK,140.001,42.126,1,1
st00089,st00089-1999,1999,GYMNOGOBIUS_UROTAENIA,5,NA,hfish_HSGK,140.001,42.126,1,1
st00089,st00089-1999,1999,ONCORHYNCHUS_MASOU_MASOU,21,NA,hfish_HSGK,140.001,42.126,1,1
st00089,st00089-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,1,NA,hfish_HSGK,140.001,42.126,1,1
st00089,st00089-1999,1999,TRIBOLODON_SPP,19,NA,hfish_HSGK,140.001,42.126,1,1
st00090,st00090-1999,1999,COTTUS_HANGIONGENSIS,9,NA,hfish_HSGK,140.002,42.126,7,1
st00090,st00090-1999,1999,GYMNOGOBIUS_UROTAENIA,5,NA,hfish_HSGK,140.002,42.126,7,1
st00090,st00090-1999,1999,ONCORHYNCHUS_MASOU_MASOU,21,NA,hfish_HSGK,140.002,42.126,7,1
st00090,st00090-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,1,NA,hfish_HSGK,140.002,42.126,7,1
st00090,st00090-1999,1999,TRIBOLODON_SPP,19,NA,hfish_HSGK,140.002,42.126,7,1
st00091,st00091-1999,1999,COTTUS_HANGIONGENSIS,5,NA,hfish_HSGK,140.002,42.127,2,1
st00091,st00091-1999,1999,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,140.002,42.127,2,1
st00091,st00091-1999,1999,ONCORHYNCHUS_MASOU_MASOU,21,NA,hfish_HSGK,140.002,42.127,2,1
st00091,st00091-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,2,NA,hfish_HSGK,140.002,42.127,2,1
st00091,st00091-1999,1999,TRIBOLODON_SPP,3,NA,hfish_HSGK,140.002,42.127,2,1
st00092,st00092-1999,1999,COTTUS_HANGIONGENSIS,5,NA,hfish_HSGK,140.003,42.128,3,1
st00092,st00092-1999,1999,GYMNOGOBIUS_UROTAENIA,2,NA,hfish_HSGK,140.003,42.128,3,1
st00092,st00092-1999,1999,ONCORHYNCHUS_MASOU_MASOU,21,NA,hfish_HSGK,140.003,42.128,3,1
st00092,st00092-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,2,NA,hfish_HSGK,140.003,42.128,3,1
st00092,st00092-1999,1999,TRIBOLODON_SPP,3,NA,hfish_HSGK,140.003,42.128,3,1
st00093,st00093-2012,2012,COTTUS_HANGIONGENSIS,5,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,GYMNOGOBIUS_OPPERIENS,191,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,LUCIOGOBIUS_GUTTATUS,6,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,ONCORHYNCHUS_MASOU_MASOU,10,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,15,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,RHINOGOBIUS_SPP,6,179.7,prtwsd,140.004,41.531,6,1
st00093,st00093-2012,2012,TRIBOLODON_SPP,2,359.4,prtwsd,140.004,41.531,6,1
st00094,st00094-1999,1999,COTTUS_HANGIONGENSIS,3,NA,hfish_HSGK,140.004,42.128,4,1
st00094,st00094-1999,1999,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,140.004,42.128,4,1
st00094,st00094-1999,1999,ONCORHYNCHUS_MASOU_MASOU,40,NA,hfish_HSGK,140.004,42.128,4,1
st00094,st00094-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,15,NA,hfish_HSGK,140.004,42.128,4,1
st00094,st00094-1999,1999,TRIBOLODON_SPP,21,NA,hfish_HSGK,140.004,42.128,4,1
st00095,st00095-1994,1994,ONCORHYNCHUS_MASOU_MASOU,35,NA,hfish_HSGK,140.006,42.146,1,1
st00096,st00096-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,140.006,42.148,7,1
st00097,st00097-1996,1996,COTTUS_NOZAWAE,3,NA,hfish_HSGK,140.006,42.68,1,1
st00097,st00097-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,140.006,42.68,1,1
st00098,st00098-1995,1995,COTTUS_NOZAWAE,5,NA,hfish_HSGK,140.006,42.681,1,1
st00098,st00098-1995,1995,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,5,NA,hfish_HSGK,140.006,42.681,1,1
st00099,st00099-1996,1996,COTTUS_HANGIONGENSIS,4,NA,hfish_HSGK,140.007,42.131,3,1
st00099,st00099-1996,1996,ONCORHYNCHUS_MASOU_MASOU,15,NA,hfish_HSGK,140.007,42.131,3,1
st00099,st00099-1996,1996,ONCORHYNCHUS_MYKISS,1,NA,hfish_HSGK,140.007,42.131,3,1
st00099,st00099-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,140.007,42.131,3,1
st00100,st00100-1999,1999,COTTUS_HANGIONGENSIS,4,NA,hfish_HSGK,140.007,42.136,1,1
st00100,st00100-1999,1999,ONCORHYNCHUS_MASOU_MASOU,177,NA,hfish_HSGK,140.007,42.136,1,1
st00100,st00100-1999,1999,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,5,NA,hfish_HSGK,140.007,42.136,1,1
st00100,st00100-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,16,NA,hfish_HSGK,140.007,42.136,1,1
st00100,st00100-1999,1999,TRIBOLODON_SPP,1,NA,hfish_HSGK,140.007,42.136,1,1
st00101,st00101-1999,1999,ONCORHYNCHUS_MASOU_MASOU,19,NA,hfish_HSGK,140.007,42.137,1,1
st00101,st00101-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,15,NA,hfish_HSGK,140.007,42.137,1,1
st00102,st00102-1999,1999,ONCORHYNCHUS_MASOU_MASOU,19,NA,hfish_HSGK,140.007,42.138,4,1
st00102,st00102-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,15,NA,hfish_HSGK,140.007,42.138,4,1
st00103,st00103-1995,1995,GYMNOGOBIUS_UROTAENIA,108,NA,hfish_HSGK,140.007,42.422,1,1
st00103,st00103-1995,1995,LETHENTERON_SPP,39,NA,hfish_HSGK,140.007,42.422,1,1
st00103,st00103-1995,1995,NOEMACHEILUS_BARBATULUS,30,NA,hfish_HSGK,140.007,42.422,1,1
st00103,st00103-1995,1995,RHINOGOBIUS_SPP,2,NA,hfish_HSGK,140.007,42.422,1,1
st00103,st00103-1995,1995,TRIBOLODON_SPP,1,NA,hfish_HSGK,140.007,42.422,1,1
st00104,st00104-1997,1997,CARASSIUS_SP,1,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,GYMNOGOBIUS_UROTAENIA,646,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,LETHENTERON_SPP,40,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,MISGURNUS_ANGUILLICAUDATUS,2,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,NOEMACHEILUS_BARBATULUS,21,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,ONCORHYNCHUS_MASOU_MASOU,5,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,20,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,RHINOGOBIUS_SPP,3,NA,hfish_HSGK,140.007,42.423,2,1
st00104,st00104-1997,1997,TRIBOLODON_SPP,53,NA,hfish_HSGK,140.007,42.423,2,1
st00105,st00105-1977,1977,COTTUS_NOZAWAE,9,NA,hfish_HSGK,140.008,42.378,1,1
st00106,st00106-2003,2003,GYMNOGOBIUS_OPPERIENS,58,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,GYMNOGOBIUS_UROTAENIA,108,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,LETHENTERON_SPP,16,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,NOEMACHEILUS_BARBATULUS,58,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,1,NA,hfish_HSGK,140.008,42.422,3,1
st00106,st00106-2003,2003,TRIBOLODON_SPP,1,NA,hfish_HSGK,140.008,42.422,3,1
st00107,st00107-1977,1977,LETHENTERON_SPP,108,NA,hfish_HSGK,140.008,42.423,1,1
st00108,st00108-1996,1996,GYMNOGOBIUS_UROTAENIA,4,NA,hfish_HSGK,140.008,42.684,2,1
st00108,st00108-1996,1996,ONCORHYNCHUS_MASOU_MASOU,17,NA,hfish_HSGK,140.008,42.684,2,1
st00108,st00108-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,15,NA,hfish_HSGK,140.008,42.684,2,1
st00109,st00109-2013,2013,GYMNOGOBIUS_OPPERIENS,139,258.4,prtwsd,140.009,41.542,14,1
st00109,st00109-2013,2013,ONCORHYNCHUS_MASOU_MASOU,14,258.4,prtwsd,140.009,41.542,14,1
st00109,st00109-2013,2013,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,17,258.4,prtwsd,140.009,41.542,14,1
st00109,st00109-2013,2013,RHINOGOBIUS_SPP,1,258.4,prtwsd,140.009,41.542,14,1
st00110,st00110-1998,1998,COTTUS_HANGIONGENSIS,53,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,COTTUS_NOZAWAE,5,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,GASTEROSTEUS_ACULEATUS,1,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,GYMNOGOBIUS_UROTAENIA,45,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,ONCORHYNCHUS_MASOU_MASOU,15,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,2,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,RHINOGOBIUS_SPP,4,NA,hfish_HSGK,140.009,42.685,2,1
st00110,st00110-1998,1998,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,62,NA,hfish_HSGK,140.009,42.685,2,1
st00111,st00111-1996,1996,GYMNOGOBIUS_UROTAENIA,20,NA,hfish_HSGK,140.009,42.686,1,1
st00111,st00111-1996,1996,ONCORHYNCHUS_MASOU_MASOU,4,NA,hfish_HSGK,140.009,42.686,1,1
st00111,st00111-1996,1996,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,1,NA,hfish_HSGK,140.009,42.686,1,1
st00111,st00111-1996,1996,RHINOGOBIUS_SPP,1,NA,hfish_HSGK,140.009,42.686,1,1
st00111,st00111-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,1,NA,hfish_HSGK,140.009,42.686,1,1
st00111,st00111-1996,1996,TRIBOLODON_SPP,22,NA,hfish_HSGK,140.009,42.686,1,1
st00112,st00112-1997,1997,CARASSIUS_SP,3,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,GYMNOGOBIUS_UROTAENIA,390,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,LETHENTERON_SPP,143,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,MISGURNUS_ANGUILLICAUDATUS,1,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,NOEMACHEILUS_BARBATULUS,50,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,ONCORHYNCHUS_MASOU_MASOU,16,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,6,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,PUNGITIUS_SPP,3,NA,hfish_HSGK,140.01,42.422,2,1
st00112,st00112-1997,1997,TRIBOLODON_SPP,111,NA,hfish_HSGK,140.01,42.422,2,1
st00113,st00113-2003,2003,CARASSIUS_SP,3,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,GYMNOGOBIUS_OPPERIENS,9,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,GYMNOGOBIUS_UROTAENIA,13,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,LETHENTERON_SPP,15,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,MISGURNUS_ANGUILLICAUDATUS,3,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,NOEMACHEILUS_BARBATULUS,31,NA,hfish_HSGK,140.011,42.422,1,1
st00113,st00113-2003,2003,TRIBOLODON_SPP,40,NA,hfish_HSGK,140.011,42.422,1,1
st00114,st00114-2012,2012,COTTUS_HANGIONGENSIS,6,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,GYMNOGOBIUS_OPPERIENS,250,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,LUCIOGOBIUS_GUTTATUS,23,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,ONCORHYNCHUS_MASOU_MASOU,19,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,36,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,RHINOGOBIUS_SPP,32,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,6,83.9,prtwsd,140.012,41.534,6,1
st00114,st00114-2012,2012,TRIBOLODON_SPP,48,167.8,prtwsd,140.012,41.534,6,1
st00115,st00115-1995,1995,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,140.013,42.394,1,1
st00115,st00115-1995,1995,NOEMACHEILUS_BARBATULUS,11,NA,hfish_HSGK,140.013,42.394,1,1
st00115,st00115-1995,1995,ONCORHYNCHUS_MASOU_MASOU,12,NA,hfish_HSGK,140.013,42.394,1,1
st00115,st00115-1995,1995,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,6,NA,hfish_HSGK,140.013,42.394,1,1
st00115,st00115-1995,1995,TRIBOLODON_SPP,438,NA,hfish_HSGK,140.013,42.394,1,1
st00116,st00116-1996,1996,GYMNOGOBIUS_UROTAENIA,6,NA,hfish_HSGK,140.015,42.685,1,1
st00116,st00116-1996,1996,ONCORHYNCHUS_MASOU_MASOU,127,NA,hfish_HSGK,140.015,42.685,1,1
st00116,st00116-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,140.015,42.685,1,1
st00116,st00116-1996,1996,TRIBOLODON_SPP,9,NA,hfish_HSGK,140.015,42.685,1,1
st00117,st00117-1999,1999,COTTUS_HANGIONGENSIS,20,NA,hfish_HSGK,140.015,42.686,1,1
st00117,st00117-1999,1999,GYMNOGOBIUS_UROTAENIA,108,NA,hfish_HSGK,140.015,42.686,1,1
st00117,st00117-1999,1999,LUCIOGOBIUS_GUTTATUS,5,NA,hfish_HSGK,140.015,42.686,1,1
st00117,st00117-1999,1999,ONCORHYNCHUS_MASOU_MASOU,119,NA,hfish_HSGK,140.015,42.686,1,1
st00117,st00117-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,21,NA,hfish_HSGK,140.015,42.686,1,1
st00117,st00117-1999,1999,TRIBOLODON_SPP,4,NA,hfish_HSGK,140.015,42.686,1,1
st00118,st00118-1998,1998,COTTUS_HANGIONGENSIS,17,NA,hfish_HSGK,140.016,42.685,1,1
st00118,st00118-1998,1998,GYMNOGOBIUS_UROTAENIA,29,NA,hfish_HSGK,140.016,42.685,1,1
st00118,st00118-1998,1998,ONCORHYNCHUS_MASOU_MASOU,11,NA,hfish_HSGK,140.016,42.685,1,1
st00118,st00118-1998,1998,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,3,NA,hfish_HSGK,140.016,42.685,1,1
st00118,st00118-1998,1998,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,7,NA,hfish_HSGK,140.016,42.685,1,1
st00118,st00118-1998,1998,TRIBOLODON_SPP,2,NA,hfish_HSGK,140.016,42.685,1,1
st00119,st00119-1980,1980,TRIBOLODON_SPP,NA,NA,hfish_HSGK,140.017,42.393,1,1
st00120,st00120-2012,2012,COTTUS_HANGIONGENSIS,3,111.6,prtwsd,140.018,41.501,6,1
st00120,st00120-2012,2012,GYMNOGOBIUS_OPPERIENS,7,111.6,prtwsd,140.018,41.501,6,1
st00120,st00120-2012,2012,LUCIOGOBIUS_GUTTATUS,3,111.6,prtwsd,140.018,41.501,6,1
st00120,st00120-2012,2012,ONCORHYNCHUS_MASOU_MASOU,1,111.6,prtwsd,140.018,41.501,6,1
st00120,st00120-2012,2012,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,3,111.6,prtwsd,140.018,41.501,6,1
st00121,st00121-2012,2012,COTTUS_HANGIONGENSIS,1,493.2,prtwsd,140.018,42.12,12,1
st00121,st00121-2012,2012,GYMNOGOBIUS_OPPERIENS,50,493.2,prtwsd,140.018,42.12,12,1
st00121,st00121-2012,2012,NOEMACHEILUS_BARBATULUS,1,493.2,prtwsd,140.018,42.12,12,1
st00121,st00121-2012,2012,ONCORHYNCHUS_MASOU_MASOU,87,493.2,prtwsd,140.018,42.12,12,1
st00121,st00121-2012,2012,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,2,493.2,prtwsd,140.018,42.12,12,1
st00121,st00121-2012,2012,TRIBOLODON_SPP,1,493.2,prtwsd,140.018,42.12,12,1
st00122,st00122-1989,1989,CARASSIUS_SP,1,NA,hfish_HSGK,140.018,42.421,1,1
st00122,st00122-1989,1989,GYMNOGOBIUS_UROTAENIA,5,NA,hfish_HSGK,140.018,42.421,1,1
st00122,st00122-1989,1989,PLECOGLOSSUS_ALTIVELIS_ALTIVELIS,6,NA,hfish_HSGK,140.018,42.421,1,1
st00122,st00122-1989,1989,RHINOGOBIUS_SPP,5,NA,hfish_HSGK,140.018,42.421,1,1
st00122,st00122-1989,1989,TRIBOLODON_SPP,119,NA,hfish_HSGK,140.018,42.421,1,1
st00123,st00123-1999,1999,COTTUS_HANGIONGENSIS,1,NA,hfish_HSGK,140.018,42.673,2,1
st00123,st00123-1999,1999,GYMNOGOBIUS_UROTAENIA,20,NA,hfish_HSGK,140.018,42.673,2,1
st00123,st00123-1999,1999,ONCORHYNCHUS_MASOU_MASOU,9,NA,hfish_HSGK,140.018,42.673,2,1
st00123,st00123-1999,1999,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,17,NA,hfish_HSGK,140.018,42.673,2,1
st00123,st00123-1999,1999,TRIBOLODON_SPP,3,NA,hfish_HSGK,140.018,42.673,2,1
st00124,st00124-1996,1996,COTTUS_HANGIONGENSIS,1,NA,hfish_HSGK,140.019,42.673,1,1
st00124,st00124-1996,1996,GYMNOGOBIUS_UROTAENIA,1,NA,hfish_HSGK,140.019,42.673,1,1
st00124,st00124-1996,1996,ONCORHYNCHUS_MASOU_MASOU,76,NA,hfish_HSGK,140.019,42.673,1,1
st00124,st00124-1996,1996,SALVELINUS_LEUCOMAENIS_LEUCOMAENIS,4,NA,hfish_HSGK,140.019,42.673,1,1
st00124,st00124-1996,1996,TRIBOLODON_SPP,4,NA,hfish_HSGK,140.019,42.673,1,1
st00125,st00125-1987,1987,COTTUS_HANGIONGENSIS,NA,NA,hfish_HSGK,140.02,42.421,1,1
st00125,st00125-1987,1987,GYMNOGOBIUS_UROTAENIA,NA,NA,hfish_HSGK,140.02,42.421,1,1
st00125,st00125-1987,1987,HYPOMESUS_NIPPONENSIS,NA,NA,hfish_HSGK,140.02,42.421,1,1
